type,name,res_id,src,value,fuzzy
field,"ekd.document.line.payment,rec_name",0,Name,Наименование,0
field,"ekd.document.line.payment,state",0,State,Статус,0
field,"ekd.document.line.payment,type_transaction",0,Type Transaction,Тип,0
field,"ekd.document.line.product,amount",0,Amount,Сумма,0
field,"ekd.document.line.product,amount_tax",0,Amount Tax,Налог,0
field,"ekd.document.line.product,child",0,Childs,,0
field,"ekd.document.line.product,currency",0,Currency,Валюта,0
field,"ekd.document.line.product,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.document.line.product,description",0,Description,Описание,0
field,"ekd.document.line.product,invoice",0,Invoice Head,,0
field,"ekd.document.line.product,invoice_tax",0,Invoice Tax Head,,0
field,"ekd.document.line.product,parent",0,Parent,Основной,0
field,"ekd.document.line.product,product",0,Product,ТМЦ,0
field,"ekd.document.line.product,product_ref",0,Product ref,Ссылка на ТМЦ,0
field,"ekd.document.line.product,quantity",0,Quantity,Кол-во,0
field,"ekd.document.line.product,rec_name",0,Name,Наименование,0
field,"ekd.document.line.product,state",0,State,Статус,0
field,"ekd.document.line.product,tax",0,Taxes and Excises,Налоги и Акцизы,0
field,"ekd.document.line.product,type",0,Type line,Тип строки,0
field,"ekd.document.line.product,type_product",0,Type Product,Тип ТМЦ,0
field,"ekd.document.line.product,type_tax",0,Type Amount,,0
field,"ekd.document.line.product,unit",0,Unit,Ед.изм.,0
field,"ekd.document.line.product,unit_digits",0,Unit Digits,цифры ед.изм.,0
field,"ekd.document.line.product,unit_price",0,Unit Price,Цена за единицу,0
field,"ekd.document.line.product.tax,amount",0,Amount Tax,Налог,0
field,"ekd.document.line.product.tax,line",0,Line,Строка,0
field,"ekd.document.line.product.tax,percentage",0,Percentage Tax,Процент,0
field,"ekd.document.line.product.tax,rec_name",0,Name,Наименование,0
field,"ekd.document.line.product.tax,type_compute",0,Type Compute,Тип расчета,0
field,"ekd.document.line.request,amount_balance",0,Balance,"Остаток 
на начало",0
field,"ekd.document.line.request,amount_payment",0,Amount Payment,Сумма платежа,0
field,"ekd.document.line.request,amount_received",0,Amount Received,Получено,0
field,"ekd.document.line.request,amount_request",0,Amount Request,Сумма заявки,0
field,"ekd.document.line.request,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.document.line.request,lines_received",0,Line Amount Received,,0
field,"ekd.document.line.request,name",0,Description,Описание,0
field,"ekd.document.line.request,note",0,Note,Комментарий,0
field,"ekd.document.line.request,product",0,Product,ТМЦ,0
field,"ekd.document.line.request,quantity",0,Quantity,Кол-во,0
field,"ekd.document.line.request,rec_name",0,Name,Наименование,0
field,"ekd.document.line.request,requestcash",0,Document Request,Заявка,0
field,"ekd.document.line.request,state",0,State,Статус,0
field,"ekd.document.line.request,type",0,Type,Тип ставки,0
field,"ekd.document.line.request,unit_digits",0,Unit Digits,цифры ед.изм.,0
field,"ekd.document.line.request,unit_price",0,Price Unit,Цена за ед.,0
field,"ekd.document.line.request,uom",0,Unit,Ед.изм.,0
field,"ekd.document.payment,amount",0,Amount Document,Сумма,0
field,"ekd.document.payment,amount_balance",0,Amount Balance,Остаток,0
field,"ekd.document.payment,amount_paid",0,Amount Paid,Оплата,0
field,"ekd.document.payment,amount_payment",0,Amount Payment,Сумма платежа,0
field,"ekd.document.payment,child",0,Parent document,Основной,0
field,"ekd.document.payment,company",0,Company,Учет.орг.,0
field,"ekd.document.payment,date_account",0,Date Account,Учетная дата,0
field,"ekd.document.payment,date_document",0,Date Create,Дата создания,0
field,"ekd.document.payment,direction",0,Direction document,Направление,0
field,"ekd.document.payment,from_party",0,Manager,Менеджер,0
field,"ekd.document.payment,lines",0,Lines Request,Строки заявки,0
field,"ekd.document.payment,lines_payment",0,Lines Payment,Строки платежа,0
field,"ekd.document.payment,model",0,Model,Шаблон,0
field,"ekd.document.payment,model_str",0,Model Name,Наименование шаблона,0
field,"ekd.document.payment,name",0,Description,Описание,0
field,"ekd.document.payment,note",0,Note document,Комментарий,0
field,"ekd.document.payment,number_in",0,Number of incoming,Входящий,0
field,"ekd.document.payment,number_our",0,Number Outgoing,Исходящий,0
field,"ekd.document.payment,parent",0,Payment document,Платежный документ,0
field,"ekd.document.payment,post_date",0,Date Post,Дата отработки,0
field,"ekd.document.payment,rec_name",0,Name,Наименование,0
field,"ekd.document.payment,state",0,State,Статус,0
field,"ekd.document.payment,template",0,Document Name,Документ,0
field,"ekd.document.payment,to_party",0,Beneficiary,,0
field,"ekd.document.payment_term,active",0,Active,Действующий,0
field,"ekd.document.payment_term,description",0,Description,Описание,0
field,"ekd.document.payment_term,form_payment",0,Form of payment,Форма типа платежа,0
field,"ekd.document.payment_term,kind_payment",0,Kind of payment,Тип срока платежа,0
field,"ekd.document.payment_term,lines",0,Lines,Строки,0
field,"ekd.document.payment_term,name",0,Payment Term,Срок платежа,0
field,"ekd.document.payment_term,rec_name",0,Name,Наименование,0
field,"ekd.document.payment_term.line,amount",0,Amount,Сумма,0
field,"ekd.document.payment_term.line,currency",0,Currency,Валюта,0
field,"ekd.document.payment_term.line,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.document.payment_term.line,days",0,Number of Days,Кол-во дней,0
field,"ekd.document.payment_term.line,delay",0,Condition,Состояние,0
field,"ekd.document.payment_term.line,payment",0,Payment Term,Срок платежа,0
field,"ekd.document.payment_term.line,percentage",0,Percentage,Процент,0
field,"ekd.document.payment_term.line,rec_name",0,Name,Наименование,0
field,"ekd.document.payment_term.line,sequence",0,Sequence,Последовательность,0
field,"ekd.document.payment_term.line,type",0,Type,Тип ставки,0
field,"ekd.document.payment_term.line.delay,code",0,Code,Код,0
field,"ekd.document.payment_term.line.delay,name",0,Name,Наименование,0
field,"ekd.document.payment_term.line.delay,rec_name",0,Name,Наименование,0
field,"ekd.document.payment_term.line.type,code",0,Code,Код,0
field,"ekd.document.payment_term.line.type,name",0,Name,Наименование,0
field,"ekd.document.payment_term.line.type,rec_name",0,Name,Наименование,0
field,"ekd.document.template,active",0,Active,Действующий,0
field,"ekd.document.template,code_call",0,Code Call,Код вызова,0
field,"ekd.document.template,company",0,Company,Учет.орг.,0
field,"ekd.document.template,date_end",0,Date end,Дата окончания,0
field,"ekd.document.template,date_start",0,Date Start,Дата начала,0
field,"ekd.document.template,document",0,Real Documents,Документ,0
field,"ekd.document.template,model",0,Model,Шаблон,0
field,"ekd.document.template,model_str",0,Model Name,Наименование шаблона,0
field,"ekd.document.template,name",0,Name,Наименование,0
field,"ekd.document.template,rec_name",0,Name,Наименование,0
field,"ekd.document.template,report",0,Form for print,Форма для печати,0
field,"ekd.document.template,sequence",0,Sequence,Последовательность,0
field,"ekd.document.template,shortcut",0,ShortCut,Краткое нименование,0
field,"ekd.document.template,sort",0,Sort,Сортировка,0
field,"ekd.document.template,type_account",0,Type account,Тип учета,0
field,"ekd.document.template,view_form",0,Form View,Форма для просмотра,0
field,"ekd.document.wizard.payment.cash,amount_balance",0,Amount Balance,Остаток,0
field,"ekd.document.wizard.payment.cash,amount_payment",0,Amount Payment,Сумма платежа,0
field,"ekd.document.wizard.payment.cash,amount_received",0,Amount Received,Получено,0
field,"ekd.document.wizard.payment.cash,amount_request",0,Amount Document,Сумма,0
field,"ekd.document.wizard.payment.cash,application",0,Application,Приложения,0
field,"ekd.document.wizard.payment.cash,cash_account",0,Cash Account,Кассовый счет,0
field,"ekd.document.wizard.payment.cash,company",0,Company,Учет.орг.,0
field,"ekd.document.wizard.payment.cash,date_account",0,Date Account,Учетная дата,0
field,"ekd.document.wizard.payment.cash,date_document",0,Date Create,Дата создания,0
field,"ekd.document.wizard.payment.cash,description",0,Notes,Комментарии,0
field,"ekd.document.wizard.payment.cash,document_base_ref",0,Document Base,Документ основание,0
field,"ekd.document.wizard.payment.cash,from_to_party",0,From or To Party,От кого или кому,0
field,"ekd.document.wizard.payment.cash,lines",0,Lines Request,Строки заявки,0
field,"ekd.document.wizard.payment.cash,number_in",0,Number of incoming,Входящий,0
field,"ekd.document.wizard.payment.cash,number_our",0,Number Outgoing,Исходящий,0
field,"ekd.document.wizard.payment.cash,template_cash",0,Document Name,Документ,0
field,"ekd.document.wizard.payment.cash,type_transaction",0,Type Operation,Тип операции,0
field,"ekd.document.wizard.payment.init,amount_payment",0,Amount Payment,Сумма платежа,0
field,"ir.action,active",0,Active,Действующий,0
field,"ir.action,groups",0,Groups,Группы,0
field,"ir.action,keywords",0,Keywords,Ключевые слова,0
field,"ir.action,name",0,Name,Наименование,0
field,"ir.action,rec_name",0,Name,Наименование,0
field,"ir.action,type",0,Type,Тип,0
field,"ir.action,usage",0,Usage,Использования,0
field,"ir.action-res.group,action_id",0,Action,Действие,0
field,"ir.action-res.group,gid",0,Group,Группа,0
field,"ir.action-res.group,rec_name",0,Name,Наименование,0
field,"ir.action.act_window,act_window_views",0,Views,Виды,0
field,"ir.action.act_window,action",0,Action,Действие,0
field,"ir.action.act_window,auto_refresh",0,Auto-Refresh,Авто-Обновление,0
field,"ir.action.act_window,context",0,Context Value, Контекст,0
field,"ir.action.act_window,domain",0,Domain Value, Фильтр выборки,0
field,"ir.action.act_window,limit",0,Limit,Лимит,0
field,"ir.action.act_window,rec_name",0,Name,Наименование,0
field,"ir.action.act_window,res_model",0,Model,Шаблон,0
field,"ir.action.act_window,search_value",0,Search Criteria,Критерии поиска,0
field,"ir.action.act_window,view_type",0,Type of view,Тип вида,0
field,"ir.action.act_window,views",0,Views,Виды,0
field,"ir.action.act_window,window_name",0,Window Name,Наименование окна,0
field,"ir.action.act_window.view,act_window",0,Action,Действие,0
field,"ir.action.act_window.view,rec_name",0,Name,Наименование,0
field,"ir.action.act_window.view,sequence",0,Sequence,Последовательность,0
field,"ir.action.act_window.view,view",0,View,Вид,0
field,"ir.action.keyword,action",0,Action,Действие,0
field,"ir.action.keyword,keyword",0,Keyword,Ключевое слово,0
field,"ir.action.keyword,model",0,Model,Шаблон,0
field,"ir.action.keyword,rec_name",0,Name,Наименование,0
field,"ir.action.report,action",0,Action,Действие,0
field,"ir.action.report,direct_print",0,Direct Print,Прямая печать,0
field,"ir.action.report,email",0,Email,Эл.почта,0
field,"ir.action.report,extension",0,Extension,Расширение,0
field,"ir.action.report,model",0,Model,Шаблон,0
field,"ir.action.report,module",0,Module,Модуль,0
field,"ir.action.report,rec_name",0,Name,Наименование,0
field,"ir.action.report,report",0,Path,Путь,0
field,"ir.action.report,report_content",0,Content,Содержание,0
field,"ir.action.report,report_content_data",0,Content,Содержание,0
field,"ir.action.report,report_name",0,Internal Name,Внутреннее наименование,0
field,"ir.action.report,style",0,Style,Стиль,0
field,"ir.action.report,style_content",0,Style,Стиль,0
field,"ir.action.url,action",0,Action,Действие,0
field,"ir.action.url,rec_name",0,Name,Наименование,0
field,"ir.action.url,url",0,Action Url,Действие URL,0
field,"ir.action.wizard,action",0,Action,Действие,0
field,"ir.action.wizard,email",0,Email,Эл.почта,0
field,"ir.action.wizard,model",0,Model,Шаблон,0
field,"ir.action.wizard,rec_name",0,Name,Наименование,0
field,"ir.action.wizard,window",0,Window,Окно,0
field,"ir.action.wizard,wiz_name",0,Wizard name,Наиманование мастера,0
field,"ir.action.wizard_size,height",0,Height,Высота,0
field,"ir.action.wizard_size,model",0,Model,Шаблон,0
field,"ir.action.wizard_size,rec_name",0,Name,Наименование,0
field,"ir.action.wizard_size,user",0,User,Пользователь,0
field,"ir.action.wizard_size,width",0,Width,Ширина,0
field,"ir.action.wizard_size,wizard",0,Wizard,Мастер,0
field,"ir.attachment,collision",0,Collision,Коллизия,0
field,"ir.attachment,datas",0,Datas,Данные,0
field,"ir.attachment,datas_size",0,Datas size,Размер данных,0
field,"ir.attachment,description",0,Description,Описание,0
field,"ir.attachment,digest",0,Digest,Резюме,0
field,"ir.attachment,link",0,Link,Ссылка,0
field,"ir.attachment,name",0,Attachment Name,Имя вложения,0
field,"ir.attachment,rec_name",0,Name,Наименование,0
field,"ir.attachment,res_id",0,Resource ID,Ресурс ID,0
field,"ir.attachment,res_model",0,Resource Model,Ресурс Шаблон,0
field,"ir.cache,name",0,Name,Наименование,0
field,"ir.cache,rec_name",0,Name,Наименование,0
field,"ir.cache,timestamp",0,Timestamp,Время,0
field,"ir.cron,active",0,Active,Действующий,0
field,"ir.cron,args",0,Arguments,Аргументы,0
field,"ir.cron,companies",0,Companies,Организация,0
field,"ir.cron,doall",0,Repeat missed,Повторить пропущенные,0
field,"ir.cron,function",0,Function,Функция,0
field,"ir.cron,interval_number",0,Interval Number,Внутренний номер,0
field,"ir.cron,interval_type",0,Interval Unit,Внутренния единица,0
field,"ir.cron,model",0,Model,Шаблон,0
field,"ir.cron,name",0,Name,Наименование,0
field,"ir.cron,nextcall",0,Next call date,Дата следующего вызова,0
field,"ir.cron,numbercall",0,Number of calls,Количество звонков,0
field,"ir.cron,priority",0,Priority,Приоритет,0
field,"ir.cron,rec_name",0,Name,Наименование,0
field,"ir.cron,request_user",0,Request User,Запрос пользователя,0
field,"ir.cron,running",0,Running,Выполняющиеся,0
field,"ir.cron,user",0,Execution User,От имени пользователя,0
field,"ir.cron-company.company,company",0,Company,Учет.орг.,0
field,"ir.cron-company.company,cron",0,Cron,Планировщик,0
field,"ir.cron-company.company,rec_name",0,Name,Наименование,0
field,"ir.default,clause",0,Clause,Пункт,0
field,"ir.default,field",0,Field,Поле,0
field,"ir.default,model",0,Model,Шаблон,0
field,"ir.default,rec_name",0,Name,Наименование,0
field,"ir.default,user",0,User,Пользователь,0
field,"ir.default,value",0,Value,Значение,0
field,"ir.export,export_fields",0,Fields,Поля,0
field,"ir.export,name",0,Name,Наименование,0
field,"ir.export,rec_name",0,Name,Наименование,0
field,"ir.export,resource",0,Resource,Ресурс,0
field,"ir.export.line,export",0,Export,Экспорт,0
field,"ir.export.line,name",0,Name,Наименование,0
field,"ir.export.line,rec_name",0,Name,Наименование,0
field,"ir.lang,active",0,Active,Действующий,0
field,"ir.lang,code",0,Code,Код,0
field,"ir.lang,date",0,Date,Дата,0
field,"ir.lang,decimal_point",0,Decimal Separator,Десятичный разделитель,0
field,"ir.lang,direction",0,Direction,Направление,0
field,"ir.lang,grouping",0,Grouping,Группировка,0
field,"ir.lang,name",0,Name,Наименование,0
field,"ir.lang,rec_name",0,Name,Наименование,0
field,"ir.lang,thousands_sep",0,Thousands Separator,Разделитель тысяч,0
field,"ir.lang,translatable",0,Translatable,Переводимый,0
field,"ir.model,fields",0,Fields,Поля,0
field,"ir.model,info",0,Information,Информация,0
field,"ir.model,model",0,Model Name,Наименование шаблона,0
field,"ir.model,module",0,Module,Модуль,0
field,"ir.model,name",0,Model Description,Описание шаблона,0
field,"ir.model,rec_name",0,Name,Наименование,0
field,"ir.model.access,description",0,Description,Описание,0
field,"ir.model.access,group",0,Group,Группа,0
field,"ir.model.access,model",0,Model,Шаблон,0
field,"ir.model.access,perm_create",0,Create Access,Добавление,0
field,"ir.model.access,perm_delete",0,Delete Access,Удаление,0
field,"ir.model.access,perm_read",0,Read Access,Чтение,0
field,"ir.model.access,perm_write",0,Write Access,Запись,0
field,"ir.model.access,rec_name",0,Name,Наименование,0
field,"ir.model.data,date_init",0,Init Date,Дата инициализации,0
field,"ir.model.data,date_update",0,Update Date,Дата обновления,0
field,"ir.model.data,db_id",0,Resource ID,Ресурс ID,0
field,"ir.model.data,fs_id",0,Identifier on File System,Идентификатор в файловой системе,0
field,"ir.model.data,inherit",0,Inherit,Наследование,0
field,"ir.model.data,model",0,Model,Шаблон,0
field,"ir.model.data,module",0,Module,Модуль,0
field,"ir.model.data,rec_name",0,Name,Наименование,0
field,"ir.model.data,values",0,Values,Значения,0
field,"ir.model.field,field_description",0,Field Description,Описание поля,0
field,"ir.model.field,groups",0,Groups,Группы,0
field,"ir.model.field,help",0,Help,Помощь,0
field,"ir.model.field,model",0,Model,Шаблон,0
field,"ir.model.field,module",0,Module,Модуль,0
field,"ir.model.field,name",0,Name,Наименование,0
field,"ir.model.field,rec_name",0,Name,Наименование,0
field,"ir.model.field,relation",0,Model Relation,Связь шаблона,0
field,"ir.model.field,ttype",0,Field Type,Тип поля,0
field,"ir.model.field-res.group,field_id",0,Model Field,Поле шаблона,0
field,"ir.model.field-res.group,group_id",0,Group,Группа,0
field,"ir.model.field-res.group,rec_name",0,Name,Наименование,0
field,"ir.model.print_model_graph.init,level",0,Level,Уровень,0
field,"ir.module.module,author",0,Author,Автор,0
field,"ir.module.module,dependencies",0,Dependencies,Зависимые,0
field,"ir.module.module,description",0,Description,Описание,0
field,"ir.module.module,name",0,Name,Наименование,0
field,"ir.module.module,rec_name",0,Name,Наименование,0
field,"ir.module.module,shortdesc",0,Short description,Краткое описание,0
field,"ir.module.module,state",0,State,Состояние,0
field,"ir.module.module,version",0,Version,Версия,0
field,"ir.module.module,website",0,Website,Сайт,0
field,"ir.module.module.config_wizard.item,name",0,Name,Наименование,0
field,"ir.module.module.config_wizard.item,rec_name",0,Name,Наименование,0
field,"ir.module.module.config_wizard.item,sequence",0,Sequence,Последовательность,0
field,"ir.module.module.config_wizard.item,state",0,State,Состояние,0
field,"ir.module.module.dependency,module",0,Module,Модуль,0
field,"ir.module.module.dependency,name",0,Name,Наименование,0
field,"ir.module.module.dependency,rec_name",0,Name,Наименование,0
field,"ir.module.module.dependency,state",0,State,Состояние,0
field,"ir.module.module.install_upgrade.init,module_info",0,Modules to update,Модули для обновления,0
field,"ir.property,company",0,Company,Учет.орг.,0
field,"ir.property,field",0,Field,Поле,0
field,"ir.property,name",0,Name,Наименование,0
field,"ir.property,rec_name",0,Name,Наименование,0
field,"ir.property,res",0,Resource,Ресурс,0
field,"ir.property,value",0,Value,Значение,0
field,"ir.rule,field",0,Field,Поле,0
field,"ir.rule,operand",0,Operand,Операнд,0
field,"ir.rule,operator",0,Operator,Оператор,0
field,"ir.rule,rec_name",0,Name,Наименование,0
field,"ir.rule,rule_group",0,Group,Группа,0
field,"ir.rule.group,default_p",0,Default,По умолчанию,0
field,"ir.rule.group,global_p",0,Global,Общий,0
field,"ir.rule.group,groups",0,Groups,Группы,0
field,"ir.rule.group,model",0,Model,Шаблон,0
field,"ir.rule.group,name",0,Name,Наименование,0
field,"ir.rule.group,perm_create",0,Create Access,Добавление,0
field,"ir.rule.group,perm_delete",0,Delete Access,Удаление,0
field,"ir.rule.group,perm_read",0,Read Access,Чтение,0
field,"ir.rule.group,perm_write",0,Write Access,Запись,0
field,"ir.rule.group,rec_name",0,Name,Наименование,0
field,"ir.rule.group,rules",0,Tests,Тесты,0
field,"ir.rule.group,users",0,Users,Пользователи,0
field,"ir.rule.group-res.group,group_id",0,Group,Группа,0
field,"ir.rule.group-res.group,rec_name",0,Name,Наименование,0
field,"ir.rule.group-res.group,rule_group_id",0,Rule Group,Правило группы,0
field,"ir.rule.group-res.user,rec_name",0,Name,Наименование,0
field,"ir.rule.group-res.user,rule_group_id",0,Rule Group,Правило группы,0
field,"ir.rule.group-res.user,user_id",0,User,Пользователь,0
field,"ir.sequence,active",0,Active,Действующий,0
field,"ir.sequence,code",0,Sequence Code,Тип последовательности,0
field,"ir.sequence,company",0,Company,Учет.орг.,0
field,"ir.sequence,name",0,Sequence Name,Наименование последовательности,0
field,"ir.sequence,number_increment",0,Increment Number,Коэфициент увеличения,0
field,"ir.sequence,number_next",0,Next Number,Следующий номер,0
field,"ir.sequence,padding",0,Number padding,Кол-во дополнения,0
field,"ir.sequence,prefix",0,Prefix,Префикс,0
field,"ir.sequence,rec_name",0,Name,Наименование,0
field,"ir.sequence,suffix",0,Suffix,Суффикс,0
field,"ir.sequence.strict,active",0,Active,Действующий,0
field,"ir.sequence.strict,code",0,Sequence Code,Тип последовательности,0
field,"ir.sequence.strict,company",0,Company,Учет.орг.,0
field,"ir.sequence.strict,name",0,Sequence Name,Наименование последовательности,0
field,"ir.sequence.strict,number_increment",0,Increment Number,Коэфициент увеличения,0
field,"ir.sequence.strict,number_next",0,Next Number,Следующий номер,0
field,"ir.sequence.strict,padding",0,Number padding,Кол-во дополнения,0
field,"ir.sequence.strict,prefix",0,Prefix,Префикс,0
field,"ir.sequence.strict,rec_name",0,Name,Наименование,0
field,"ir.sequence.strict,suffix",0,Suffix,Суффикс,0
field,"ir.sequence.type,code",0,Sequence Code,Код последовательности,0
field,"ir.sequence.type,name",0,Sequence Name,Наименование последовательности,0
field,"ir.sequence.type,rec_name",0,Name,Наименование,0
field,"ir.translation,fuzzy",0,Fuzzy,Нечеткие,0
field,"ir.translation,lang",0,Language,Язык,0
field,"ir.translation,model",0,Model,Шаблон,0
field,"ir.translation,module",0,Module,Модуль,0
field,"ir.translation,name",0,Field Name,Название поля,0
field,"ir.translation,rec_name",0,Name,Наименование,0
field,"ir.translation,res_id",0,Resource ID,Ресурс ID,0
field,"ir.translation,src",0,Source,Исходный текст,0
field,"ir.translation,type",0,Type,Тип,0
field,"ir.translation,value",0,Translation Value,Значение перевода,0
field,"ir.translation.export.init,lang",0,Language,Язык,0
field,"ir.translation.export.init,module",0,Module,Модуль,0
field,"ir.translation.export.start,file",0,File,Файл,0
field,"ir.translation.update.init,lang",0,Language,Язык,0
field,"ir.ui.menu,action",0,Action,Действие,0
field,"ir.ui.menu,active",0,Active,Действующий,0
field,"ir.ui.menu,childs",0,Children,Подчиненое,0
field,"ir.ui.menu,complete_name",0,Complete Name,Полное название,0
field,"ir.ui.menu,groups",0,Groups,Группы,0
field,"ir.ui.menu,icon",0,Icon,Иконка,0
field,"ir.ui.menu,name",0,Menu,Меню,0
field,"ir.ui.menu,parent",0,Parent Menu,Основное меню,0
field,"ir.ui.menu,rec_name",0,Name,Наименование,0
field,"ir.ui.menu,sequence",0,Sequence,Последовательность,0
field,"ir.ui.menu-res.group,gid",0,Group,Группа,0
field,"ir.ui.menu-res.group,menu_id",0,Menu,Меню,0
field,"ir.ui.menu-res.group,rec_name",0,Name,Наименование,0
field,"ir.ui.view,arch",0,View Architecture,Архитектура вида,0
field,"ir.ui.view,domain",0,Domain,Область,0
field,"ir.ui.view,field_childs",0,Children Field,Подчиненое поле,0
field,"ir.ui.view,inherit",0,Inherited View,Наследованный вид,0
field,"ir.ui.view,model",0,Model,Шаблон,0
field,"ir.ui.view,module",0,Module,Модуль,0
field,"ir.ui.view,priority",0,Priority,Приоритет,0
field,"ir.ui.view,rec_name",0,Name,Наименование,0
field,"ir.ui.view,type",0,View Type,Тип вида,0
field,"ir.ui.view_sc,name",0,Shortcut Name,Краткое наименование,0
field,"ir.ui.view_sc,rec_name",0,Name,Наименование,0
field,"ir.ui.view_sc,res_id",0,Resource Ref.,Ссылка на ресурс,0
field,"ir.ui.view_sc,resource",0,Resource Name,Наименование ресурса,0
field,"ir.ui.view_sc,sequence",0,Sequence,Последовательность,0
field,"ir.ui.view_sc,user_id",0,User Ref.,Ссылка на пользователя,0
field,"ir.ui.view_tree_width,field",0,Field,Поле,0
field,"ir.ui.view_tree_width,model",0,Model,Шаблон,0
field,"ir.ui.view_tree_width,rec_name",0,Name,Наименование,0
field,"ir.ui.view_tree_width,user",0,User,Пользователь,0
field,"ir.ui.view_tree_width,width",0,Width,Ширина,0
field,"party.party,deleted",0,Deleted,Удалено,0
field,"party.party,employee",0,Employee,Сотрудник,0
field,"res.group,menu_access",0,Access Menu,Меню доступа,0
field,"res.group,model_access",0,Access Model,Модель доступа,0
field,"res.group,name",0,Name,Наименование,0
field,"res.group,rec_name",0,Name,Наименование,0
field,"res.group,rule_groups",0,Rules,Правила,0
field,"res.group,users",0,Users,Пользователи,0
field,"res.request,act_from",0,From,От,0
field,"res.request,act_to",0,To,к,0
field,"res.request,active",0,Active,Действующий,0
field,"res.request,body",0,Body,Текст,0
field,"res.request,date_sent",0,Date,Дата,0
field,"res.request,history",0,History,История,0
field,"res.request,name",0,Subject,Тема,0
field,"res.request,number_references",0,Number of References,Количество ссылок,0
field,"res.request,priority",0,Priority,Приоритет,0
field,"res.request,rec_name",0,Name,Наименование,0
field,"res.request,references",0,References,Ссылки,0
field,"res.request,state",0,State,Состояние,0
field,"res.request,trigger_date",0,Trigger Date,Дата триггера,0
field,"res.request.history,act_from",0,From,От,0
field,"res.request.history,act_to",0,To,к,0
field,"res.request.history,body",0,Body,Текст,0
field,"res.request.history,date_sent",0,Date sent,Дата запроса,0
field,"res.request.history,name",0,Summary,Резюме,0
field,"res.request.history,number_references",0,References,Ссылки,0
field,"res.request.history,priority",0,Priority,Приоритет,0
field,"res.request.history,rec_name",0,Name,Наименование,0
field,"res.request.history,request",0,Request,Запрос,0
field,"res.request.history,state",0,State,Состояние,0
field,"res.request.history,subject",0,Subject,Тема,0
field,"res.request.link,model",0,Model,Шаблон,0
field,"res.request.link,name",0,Name,Наименование,0
field,"res.request.link,priority",0,Priority,Приоритет,0
field,"res.request.link,rec_name",0,Name,Наименование,0
field,"res.request.reference,rec_name",0,Name,Наименование,0
field,"res.request.reference,reference",0,Reference,Ссылка,0
field,"res.request.reference,request",0,Request,Запрос,0
field,"res.user,action",0,Home Action,Начальной действия,0
field,"res.user,active",0,Active,Действующий,0
field,"res.user,companies",0,Current Companies,Текущие организации,0
field,"res.user,company",0,Current Company,Текущая организаций,0
field,"res.user,connections",0,Connections,Соединения,0
field,"res.user,current_date",0,Default current date,Текущий день,0
field,"res.user,email",0,Email,Эл.почта,0
field,"res.user,employee",0,Employee,Сотрудник,0
field,"res.user,end_period",0,Default End Period,Окончание периода,0
field,"res.user,groups",0,Groups,Группы,0
field,"res.user,language",0,Language,Язык,0
field,"res.user,language_direction",0,Language Direction,Направление языка,0
field,"res.user,login",0,Login,Имя пользователя,0
field,"res.user,main_company",0,Main Company,Основная организация,0
field,"res.user,menu",0,Menu Action,Действия меню,0
field,"res.user,name",0,Name,Наименование,0
field,"res.user,password",0,Password,Пароль,0
field,"res.user,rec_name",0,Name,Наименование,0
field,"res.user,rule_groups",0,Rules,Правила,0
field,"res.user,salt",0,Salt,Продвинутый,0
field,"res.user,signature",0,Signature,Подпись,0
field,"res.user,start_period",0,Default Start Period,Начала период,0
field,"res.user,status_bar",0,Status Bar,Строка состояния,0
field,"res.user,timezone",0,Timezone,Временная зона,0
field,"res.user,warnings",0,Warnings,Внимание,0
field,"res.user-res.group,gid",0,Group,Группа,0
field,"res.user-res.group,rec_name",0,Name,Наименование,0
field,"res.user-res.group,uid",0,User,Пользователь,0
field,"res.user.warning,always",0,Always,Всегда,0
field,"res.user.warning,name",0,Name,Наименование,0
field,"res.user.warning,rec_name",0,Name,Наименование,0
field,"res.user.warning,user",0,User,Пользователь,0
field,"webdav.collection,childs",0,Children,Подчиненый,0
field,"webdav.collection,domain",0,Domain,Область,0
field,"webdav.collection,model",0,Model,Шаблон,0
field,"webdav.collection,name",0,Name,Наименование,0
field,"webdav.collection,parent",0,Parent,Основной,0
field,"webdav.collection,rec_name",0,Name,Наименование,0
field,"workflow,activities",0,Activities,Активность,0
field,"workflow,model",0,Resource Model,Ресурс Шаблон,0
field,"workflow,name",0,Name,Наименование,0
field,"workflow,on_create",0,On Create,Создать,0
field,"workflow,rec_name",0,Name,Наименование,0
field,"workflow.activity,action",0,Action,Действие,0
field,"workflow.activity,flow_start",0,Flow Start,Запустить поток ,0
field,"workflow.activity,flow_stop",0,Flow Stop,Остановить поток,0
field,"workflow.activity,in_transitions",0,Incoming transitions,Входящая операция,0
field,"workflow.activity,join_mode",0,Join Mode,Режим объединения,0
field,"workflow.activity,kind",0,Kind,Вид,0
field,"workflow.activity,name",0,Name,Наименование,0
field,"workflow.activity,out_transitions",0,Outgoing transitions,Исходящая операция,0
field,"workflow.activity,rec_name",0,Name,Наименование,0
field,"workflow.activity,signal_send",0,Signal (subflow.*),Сигнал (подпроцесс.*),0
field,"workflow.activity,split_mode",0,Split Mode,Режим деления,0
